customer_id,name,email,signup_date,city,region,customer_segment
349,Aisha Kapoor,user100349@example.com,2021-08-07,Kolkata,East,Non-Prime
350,Ishaan Joshi,user100350@example.com,2022-01-17,Mumbai,East,Prime
351,Ritika Verma,user100351@example.com,2024-05-23,Ahmedabad,Central,Non-Prime
352,Akki Rao,user100352@example.com,2022-05-19,Jaipur,East,Non-Prime
353,Kavya Chowdhury,user100353@example.com,2023-07-10,Bengaluru,North,Prime
354,Aisha Sharma,user100354@example.com,2024-09-11,Hyderabad,South,Non-Prime
355,Aditya Bose,user100355@example.com,2024-04-04,Ahmedabad,West,Non-Prime
356,Ravi Bose,user100356@example.com,2022-06-08,Mumbai,Central,Prime
357,Vivaan Singh,user100357@example.com,2023-09-12,Hyderabad,South,Non-Prime
358,Akshay Verma,user100358@example.com,2024-03-07,Jaipur,North,Non-Prime
359,Ishaan Kapoor,user100359@example.com,2024-08-07,Bengaluru,East,Non-Prime
360,Vivaan Iyer,user100360@example.com,2022-12-01,Ahmedabad,East,Non-Prime
361,Rohan Nair,user100361@example.com,2025-03-08,Delhi,South,Non-Prime
362,Pooja Nair,user100362@example.com,2021-12-25,Jaipur,East,Non-Prime
363,Anaya Joshi,user100363@example.com,2021-12-20,Delhi,South,Prime
364,Aarav Gupta,user100364@example.com,2022-05-07,Delhi,West,Non-Prime
365,Vivaan Shah,user100365@example.com,2022-05-30,Pune,West,Non-Prime
366,Anaya Kapoor,user100366@example.com,2025-07-02,Delhi,West,Prime
367,Saanvi Singh,user100367@example.com,2022-12-19,Kolkata,East,Non-Prime
368,Aisha Chowdhury,user100368@example.com,2025-03-21,Ahmedabad,South,Prime
369,Priya Rao,user100369@example.com,2024-12-07,Jaipur,Central,Non-Prime
370,Akki Bose,user100370@example.com,2021-12-03,Jaipur,West,Non-Prime
371,Aarav Kapoor,user100371@example.com,2024-06-29,Delhi,South,Non-Prime
372,Ishaan Joshi,user100372@example.com,2021-10-19,Pune,East,Non-Prime
373,Pooja Rao,user100373@example.com,2022-07-02,Mumbai,North,Prime
374,Priya Nair,user100374@example.com,2024-08-29,Hyderabad,West,Non-Prime
375,Ravi Chowdhury,user100375@example.com,2024-03-02,Jaipur,East,Non-Prime
376,Sunita Gupta,user100376@example.com,2024-08-03,Kolkata,Central,Non-Prime
377,Vivaan Patel,user100377@example.com,2024-09-02,Bengaluru,South,Non-Prime
378,Kavya Patel,user100378@example.com,2025-04-18,Delhi,Central,Non-Prime
379,Akki Verma,user100379@example.com,2022-03-31,Chennai,West,Prime
380,Priya Rao,user100380@example.com,2021-08-31,Lucknow,East,Prime
381,Aditya Rao,user100381@example.com,2023-01-16,Jaipur,East,Non-Prime
382,Pooja Kapoor,user100382@example.com,2022-06-20,Pune,South,Non-Prime
383,Aarav Joshi,user100383@example.com,2023-02-15,Delhi,South,Non-Prime
384,Rohan Sharma,user100384@example.com,2022-11-28,Hyderabad,West,Prime
385,Aarav Bose,user100385@example.com,2024-09-14,Bengaluru,North,Non-Prime
386,Akshay Bose,user100386@example.com,2025-01-31,Chennai,East,Non-Prime
387,Ravi Sharma,user100387@example.com,2025-05-18,Hyderabad,Central,Prime
388,Rohan Bose,user100388@example.com,2025-05-17,Pune,Central,Prime
389,Sameer Shah,user100389@example.com,2024-02-11,Chennai,West,Non-Prime
390,Diya Nair,user100390@example.com,2022-02-12,Mumbai,North,Non-Prime
391,Diya Sharma,user100391@example.com,2023-07-15,Kolkata,Central,Non-Prime
392,Saanvi Kumar,user100392@example.com,2022-04-16,Hyderabad,South,Non-Prime
393,Ritika Mehta,user100393@example.com,2023-09-22,Delhi,East,Prime
394,Rohan Joshi,user100394@example.com,2025-07-30,Pune,East,Prime
395,Diya Joshi,user100395@example.com,2021-08-26,Chennai,East,Non-Prime
396,Aisha Chowdhury,user100396@example.com,2025-05-25,Delhi,North,Prime
397,Akki Chowdhury,user100397@example.com,2022-07-19,Pune,Central,Non-Prime
398,Sameer Verma,user100398@example.com,2022-03-05,Ahmedabad,North,Non-Prime
399,Sameer Verma,user100399@example.com,2023-07-07,Delhi,Central,Prime
400,Kavya Chowdhury,user100400@example.com,2023-02-18,Jaipur,Central,Non-Prime
401,Saanvi Patel,user100401@example.com,2023-02-19,Pune,South,Non-Prime
402,Aditya Bose,user100402@example.com,2022-04-08,Ahmedabad,West,Prime
403,Ishaan Kumar,user100403@example.com,2024-07-25,Lucknow,East,Non-Prime
404,Anaya Patel,user100404@example.com,2021-11-05,Chennai,South,Prime
405,Vivaan Gupta,user100405@example.com,2023-01-09,Lucknow,North,Non-Prime
406,Saanvi Kumar,user100406@example.com,2025-04-17,Lucknow,South,Prime
407,Ankit Sharma,user100407@example.com,2023-12-11,Chennai,West,Non-Prime
408,Akki Nair,user100408@example.com,2023-10-29,Pune,North,Non-Prime
409,Ritika Shah,user100409@example.com,2022-09-24,Hyderabad,East,Non-Prime
410,Vivaan Iyer,user100410@example.com,2021-08-22,Hyderabad,West,Non-Prime
411,Ravi Gupta,user100411@example.com,2022-08-25,Lucknow,North,Prime
412,Ritika Kumar,user100412@example.com,2023-03-30,Lucknow,South,Non-Prime
413,Priya Joshi,user100413@example.com,2023-08-20,Delhi,East,Non-Prime
414,Aarav Sharma,user100414@example.com,2023-01-27,Pune,South,Non-Prime
415,Pooja Joshi,user100415@example.com,2025-06-24,Pune,Central,Non-Prime
416,Priya Patel,user100416@example.com,2024-05-30,Hyderabad,West,Prime
417,Anaya Gupta,user100417@example.com,2023-09-05,Kolkata,Central,Prime
418,Akki Shah,user100418@example.com,2022-11-12,Kolkata,North,Non-Prime
419,Ravi Bose,user100419@example.com,2024-09-27,Hyderabad,Central,Non-Prime
420,Kavya Singh,user100420@example.com,2023-08-05,Hyderabad,West,Prime
421,Anaya Nair,user100421@example.com,2022-07-18,Delhi,West,Non-Prime
422,Rohan Bose,user100422@example.com,2023-05-20,Chennai,North,Prime
423,Aditya Patel,user100423@example.com,2023-01-04,Mumbai,Central,Non-Prime
424,Aarav Kapoor,user100424@example.com,2022-02-25,Kolkata,North,Prime
425,Diya Mehta,user100425@example.com,2023-02-08,Ahmedabad,Central,Non-Prime
426,Ritika Shah,user100426@example.com,2022-01-20,Bengaluru,North,Prime
427,Aisha Kapoor,user100427@example.com,2025-05-27,Bengaluru,East,Non-Prime
428,Aisha Sharma,user100428@example.com,2025-06-13,Pune,South,Non-Prime
429,Anaya Chowdhury,user100429@example.com,2023-07-10,Jaipur,West,Non-Prime
430,Aarav Patel,user100430@example.com,2021-09-16,Mumbai,South,Non-Prime
431,Kavya Sharma,user100431@example.com,2021-08-09,Lucknow,West,Prime
432,Ravi Verma,user100432@example.com,2024-01-27,Pune,North,Non-Prime
433,Raj Singh,user100433@example.com,2024-01-25,Lucknow,East,Non-Prime
434,Aarav Patel,user100434@example.com,2021-10-29,Chennai,North,Non-Prime
435,Aditya Chowdhury,user100435@example.com,2023-02-09,Lucknow,Central,Non-Prime
436,Aarav Mehta,user100436@example.com,2022-12-29,Hyderabad,Central,Non-Prime
437,Saanvi Chowdhury,user100437@example.com,2022-07-25,Lucknow,East,Non-Prime
438,Akki Iyer,user100438@example.com,2025-02-12,Pune,Central,Non-Prime
439,Ankit Patel,user100439@example.com,2024-04-09,Jaipur,West,Prime
440,Akki Iyer,user100440@example.com,2021-10-31,Hyderabad,Central,Non-Prime
441,Aditya Shah,user100441@example.com,2025-01-01,Mumbai,South,Prime
442,Aisha Kapoor,user100442@example.com,2024-05-13,Hyderabad,North,Non-Prime
443,Sunita Bose,user100443@example.com,2025-03-11,Pune,South,Prime
444,Priya Iyer,user100444@example.com,2022-02-28,Bengaluru,Central,Non-Prime
445,Kavya Singh,user100445@example.com,2025-03-04,Delhi,Central,Non-Prime
446,Ishaan Iyer,user100446@example.com,2025-01-09,Pune,East,Non-Prime
447,Anaya Rao,user100447@example.com,2024-11-26,Lucknow,East,Non-Prime
448,Rohan Bose,user100448@example.com,2023-09-21,Delhi,South,Non-Prime
449,Aarav Kapoor,user100449@example.com,2022-12-27,Kolkata,East,Non-Prime
450,Pooja Nair,user100450@example.com,2023-01-21,Delhi,South,Prime
451,Diya Verma,user100451@example.com,2023-04-10,Bengaluru,North,Prime
452,Sunita Iyer,user100452@example.com,2024-10-06,Ahmedabad,North,Non-Prime
453,Sameer Iyer,user100453@example.com,2024-12-29,Lucknow,East,Prime
454,Vivaan Sharma,user100454@example.com,2024-09-15,Ahmedabad,West,Non-Prime
455,Ravi Mehta,user100455@example.com,2023-11-16,Chennai,North,Prime
456,Pooja Rao,user100456@example.com,2023-03-25,Bengaluru,East,Non-Prime
457,Priya Joshi,user100457@example.com,2023-03-19,Pune,East,Non-Prime
458,Vivaan Patel,user100458@example.com,2021-08-11,Kolkata,West,Prime
459,Ritika Iyer,user100459@example.com,2022-07-06,Delhi,South,Prime
460,Vivaan Patel,user100460@example.com,2022-09-09,Kolkata,Central,Non-Prime
461,Raj Bose,user100461@example.com,2024-03-02,Ahmedabad,West,Non-Prime
462,Aisha Singh,user100462@example.com,2023-07-20,Chennai,North,Non-Prime
463,Akki Bose,user100463@example.com,2023-05-13,Lucknow,South,Non-Prime
464,Sameer Joshi,user100464@example.com,2023-09-22,Mumbai,Central,Prime
465,Ankit Patel,user100465@example.com,2024-04-25,Ahmedabad,East,Non-Prime
466,Ravi Kumar,user100466@example.com,2022-09-20,Bengaluru,East,Prime
467,Ishaan Nair,user100467@example.com,2024-05-20,Chennai,Central,Prime
468,Pooja Verma,user100468@example.com,2022-08-04,Bengaluru,South,Non-Prime
469,Ankit Singh,user100469@example.com,2022-10-14,Lucknow,West,Non-Prime
470,Aisha Mehta,user100470@example.com,2025-04-06,Pune,North,Non-Prime
471,Raj Shah,user100471@example.com,2022-07-11,Delhi,Central,Non-Prime
472,Anaya Bose,user100472@example.com,2023-05-09,Chennai,Central,Non-Prime
473,Ishaan Verma,user100473@example.com,2024-11-17,Bengaluru,West,Non-Prime
474,Rohan Rao,user100474@example.com,2025-06-15,Chennai,East,Non-Prime
475,Aisha Singh,user100475@example.com,2024-04-03,Chennai,South,Prime
476,Akshay Verma,user100476@example.com,2022-11-09,Ahmedabad,North,Prime
477,Ritika Rao,user100477@example.com,2024-08-16,Lucknow,West,Non-Prime
478,Vivaan Iyer,user100478@example.com,2024-12-31,Jaipur,East,Non-Prime
479,Sameer Sharma,user100479@example.com,2022-08-21,Kolkata,Central,Non-Prime
480,Ravi Joshi,user100480@example.com,2025-02-15,Lucknow,West,Non-Prime
481,Anaya Kumar,user100481@example.com,2022-06-25,Chennai,Central,Non-Prime
482,Ritika Iyer,user100482@example.com,2022-07-23,Chennai,West,Non-Prime
483,Raj Gupta,user100483@example.com,2022-05-21,Ahmedabad,Central,Non-Prime
484,Pooja Singh,user100484@example.com,2022-12-24,Jaipur,Central,Non-Prime
485,Sunita Shah,user100485@example.com,2023-10-26,Ahmedabad,Central,Non-Prime
486,Ishaan Verma,user100486@example.com,2023-11-22,Kolkata,Central,Non-Prime
487,Sunita Rao,user100487@example.com,2025-03-16,Jaipur,North,Non-Prime
488,Ravi Chowdhury,user100488@example.com,2024-07-18,Hyderabad,North,Non-Prime
489,Rohan Singh,user100489@example.com,2023-12-23,Kolkata,Central,Non-Prime
490,Ishaan Iyer,user100490@example.com,2023-01-11,Pune,Central,Non-Prime
491,Sunita Rao,user100491@example.com,2024-04-18,Kolkata,South,Non-Prime
492,Ankit Kumar,user100492@example.com,2022-05-16,Ahmedabad,South,Non-Prime
493,Ritika Bose,user100493@example.com,2022-10-02,Bengaluru,West,Non-Prime
494,Aditya Sharma,user100494@example.com,2024-02-11,Bengaluru,South,Non-Prime
495,Akki Kapoor,user100495@example.com,2022-09-05,Hyderabad,Central,Non-Prime
496,Raj Chowdhury,user100496@example.com,2025-02-13,Lucknow,Central,Non-Prime
497,Raj Shah,user100497@example.com,2023-01-12,Chennai,North,Non-Prime
498,Anaya Singh,user100498@example.com,2025-03-27,Kolkata,North,Non-Prime
499,Kavya Rao,user100499@example.com,2023-02-28,Lucknow,West,Non-Prime
500,Ritika Verma,user100500@example.com,2022-03-04,Mumbai,West,Prime
501,Pooja Patel,user100501@example.com,2025-02-18,Chennai,North,Non-Prime
502,Raj Joshi,user100502@example.com,2021-07-29,Jaipur,North,Non-Prime
503,Aisha Sharma,user100503@example.com,2025-01-01,Lucknow,West,Non-Prime
504,Pooja Bose,user100504@example.com,2023-10-30,Hyderabad,Central,Non-Prime
505,Akshay Kumar,user100505@example.com,2025-08-18,Delhi,West,Non-Prime
506,Raj Gupta,user100506@example.com,2024-06-08,Mumbai,North,Non-Prime
507,Saanvi Shah,user100507@example.com,2025-07-27,Chennai,East,Prime
508,Sameer Kumar,user100508@example.com,2025-06-15,Pune,East,Non-Prime
509,Raj Rao,user100509@example.com,2024-11-22,Mumbai,West,Prime
510,Akki Mehta,user100510@example.com,2022-07-28,Delhi,East,Non-Prime
511,Ishaan Joshi,user100511@example.com,2023-04-10,Delhi,East,Prime
512,Aditya Joshi,user100512@example.com,2022-04-04,Hyderabad,South,Non-Prime
513,Raj Sharma,user100513@example.com,2022-01-14,Jaipur,East,Non-Prime
514,Ishaan Kapoor,user100514@example.com,2023-12-11,Pune,West,Non-Prime
515,Ankit Shah,user100515@example.com,2024-01-05,Mumbai,South,Prime
516,Priya Joshi,user100516@example.com,2023-07-21,Chennai,North,Non-Prime
517,Diya Singh,user100517@example.com,2024-12-11,Delhi,Central,Prime
518,Akki Nair,user100518@example.com,2025-07-10,Kolkata,South,Non-Prime
519,Kavya Singh,user100519@example.com,2024-02-03,Hyderabad,West,Non-Prime
520,Ankit Joshi,user100520@example.com,2023-10-31,Ahmedabad,Central,Non-Prime
521,Kavya Bose,user100521@example.com,2023-08-23,Pune,South,Non-Prime
522,Anaya Rao,user100522@example.com,2024-12-07,Kolkata,South,Non-Prime
523,Saanvi Joshi,user100523@example.com,2022-04-27,Jaipur,East,Prime
524,Akki Sharma,user100524@example.com,2023-04-01,Delhi,South,Non-Prime
525,Anaya Patel,user100525@example.com,2022-03-21,Lucknow,South,Non-Prime
526,Akshay Mehta,user100526@example.com,2023-01-08,Jaipur,West,Non-Prime
527,Akki Joshi,user100527@example.com,2024-09-06,Pune,South,Prime
528,Aisha Iyer,user100528@example.com,2021-12-19,Bengaluru,North,Non-Prime
529,Vivaan Chowdhury,user100529@example.com,2025-02-28,Hyderabad,North,Non-Prime
530,Kavya Chowdhury,user100530@example.com,2021-11-20,Ahmedabad,Central,Prime
531,Rohan Kumar,user100531@example.com,2023-01-25,Lucknow,South,Non-Prime
532,Akshay Patel,user100532@example.com,2023-01-03,Chennai,East,Non-Prime
533,Rohan Rao,user100533@example.com,2024-07-31,Kolkata,East,Non-Prime
534,Diya Singh,user100534@example.com,2022-12-14,Pune,South,Non-Prime
535,Sameer Bose,user100535@example.com,2024-11-07,Hyderabad,North,Prime
536,Aditya Gupta,user100536@example.com,2021-12-31,Delhi,Central,Non-Prime
537,Diya Kapoor,user100537@example.com,2025-01-13,Lucknow,North,Non-Prime
538,Ankit Shah,user100538@example.com,2022-07-12,Lucknow,North,Non-Prime
539,Pooja Shah,user100539@example.com,2024-07-30,Pune,North,Non-Prime
540,Anaya Patel,user100540@example.com,2022-04-03,Delhi,West,Non-Prime
541,Sameer Iyer,user100541@example.com,2024-12-30,Bengaluru,South,Non-Prime
542,Diya Patel,user100542@example.com,2022-07-07,Lucknow,North,Prime
543,Aditya Singh,user100543@example.com,2024-08-07,Mumbai,Central,Non-Prime
544,Aditya Iyer,user100544@example.com,2021-12-05,Delhi,East,Non-Prime
545,Diya Sharma,user100545@example.com,2022-05-30,Pune,South,Prime
546,Priya Kumar,user100546@example.com,2025-03-15,Bengaluru,Central,Prime
547,Priya Mehta,user100547@example.com,2022-11-13,Lucknow,West,Non-Prime
548,Akki Singh,user100548@example.com,2023-09-16,Chennai,South,Non-Prime
549,Akshay Shah,user100549@example.com,2024-02-17,Mumbai,East,Prime
550,Saanvi Verma,user100550@example.com,2024-10-15,Pune,West,Prime
551,Sameer Gupta,user100551@example.com,2022-09-26,Kolkata,East,Prime
552,Priya Nair,user100552@example.com,2023-08-13,Kolkata,Central,Non-Prime
553,Ritika Nair,user100553@example.com,2023-10-12,Hyderabad,East,Non-Prime
554,Sunita Patel,user100554@example.com,2023-10-27,Delhi,South,Non-Prime
555,Vivaan Shah,user100555@example.com,2022-06-23,Pune,South,Prime
556,Rohan Singh,user100556@example.com,2023-01-01,Lucknow,South,Non-Prime
557,Pooja Shah,user100557@example.com,2025-06-16,Ahmedabad,North,Non-Prime
558,Akshay Verma,user100558@example.com,2024-02-04,Bengaluru,North,Non-Prime
559,Priya Nair,user100559@example.com,2023-03-29,Hyderabad,West,Non-Prime
560,Ravi Joshi,user100560@example.com,2024-10-13,Mumbai,East,Non-Prime
561,Akki Kumar,user100561@example.com,2023-11-21,Jaipur,Central,Non-Prime
562,Ishaan Kapoor,user100562@example.com,2024-05-21,Chennai,North,Non-Prime
563,Aditya Iyer,user100563@example.com,2025-07-30,Chennai,East,Non-Prime
564,Akki Patel,user100564@example.com,2021-08-18,Lucknow,East,Prime
565,Rohan Chowdhury,user100565@example.com,2025-07-05,Pune,West,Non-Prime
566,Kavya Joshi,user100566@example.com,2022-01-11,Pune,North,Prime
567,Sunita Shah,user100567@example.com,2022-08-07,Hyderabad,South,Non-Prime
568,Ritika Patel,user100568@example.com,2024-04-14,Ahmedabad,South,Non-Prime
569,Raj Joshi,user100569@example.com,2023-10-12,Kolkata,East,Prime
570,Kavya Bose,user100570@example.com,2023-09-17,Hyderabad,Central,Prime
571,Anaya Iyer,user100571@example.com,2024-01-20,Kolkata,East,Non-Prime
572,Raj Kapoor,user100572@example.com,2024-06-28,Jaipur,South,Non-Prime
573,Priya Gupta,user100573@example.com,2021-10-23,Hyderabad,West,Prime
574,Raj Iyer,user100574@example.com,2021-11-07,Lucknow,North,Non-Prime
575,Kavya Gupta,user100575@example.com,2025-05-21,Hyderabad,East,Non-Prime
576,Rohan Shah,user100576@example.com,2022-10-01,Mumbai,West,Prime
577,Vivaan Kapoor,user100577@example.com,2022-05-26,Pune,South,Non-Prime
578,Kavya Nair,user100578@example.com,2024-10-14,Chennai,East,Non-Prime
579,Aditya Chowdhury,user100579@example.com,2024-11-03,Jaipur,West,Non-Prime
580,Ankit Sharma,user100580@example.com,2021-08-25,Jaipur,South,Non-Prime
581,Aarav Gupta,user100581@example.com,2024-10-24,Ahmedabad,West,Non-Prime
582,Diya Kapoor,user100582@example.com,2023-10-07,Ahmedabad,East,Non-Prime
583,Pooja Kapoor,user100583@example.com,2024-09-19,Kolkata,South,Non-Prime
584,Anaya Bose,user100584@example.com,2025-08-23,Mumbai,North,Prime
585,Akki Rao,user100585@example.com,2025-06-24,Ahmedabad,Central,Non-Prime
586,Aisha Iyer,user100586@example.com,2021-09-08,Jaipur,East,Prime
587,Sunita Singh,user100587@example.com,2022-07-05,Jaipur,South,Non-Prime
588,Ankit Kapoor,user100588@example.com,2023-07-26,Kolkata,East,Non-Prime
589,Anaya Singh,user100589@example.com,2023-07-23,Ahmedabad,North,Prime
590,Ishaan Bose,user100590@example.com,2022-01-08,Chennai,West,Prime
591,Ritika Bose,user100591@example.com,2025-01-13,Lucknow,West,Non-Prime
592,Akki Nair,user100592@example.com,2025-01-26,Pune,South,Non-Prime
593,Ankit Kapoor,user100593@example.com,2021-10-24,Jaipur,West,Non-Prime
594,Kavya Kumar,user100594@example.com,2024-04-27,Pune,West,Prime
595,Akki Joshi,user100595@example.com,2024-09-29,Bengaluru,East,Non-Prime
596,Aditya Chowdhury,user100596@example.com,2024-08-23,Delhi,North,Prime
597,Vivaan Mehta,user100597@example.com,2025-08-05,Lucknow,North,Non-Prime
598,Rohan Kumar,user100598@example.com,2023-09-11,Lucknow,North,Non-Prime
599,Akshay Verma,user100599@example.com,2023-12-09,Chennai,West,Non-Prime
600,Priya Sharma,user100600@example.com,2025-03-07,Hyderabad,South,Prime
601,Kavya Kumar,user100601@example.com,2025-04-25,Hyderabad,North,Non-Prime
602,Aarav Nair,user100602@example.com,2023-01-11,Chennai,East,Prime
603,Anaya Nair,user100603@example.com,2022-05-07,Hyderabad,West,Non-Prime
604,Sameer Nair,user100604@example.com,2023-04-11,Bengaluru,North,Prime
605,Pooja Joshi,user100605@example.com,2024-11-22,Bengaluru,South,Non-Prime
606,Aarav Chowdhury,user100606@example.com,2024-04-16,Pune,North,Non-Prime
607,Akki Joshi,user100607@example.com,2023-07-09,Mumbai,South,Non-Prime
608,Raj Rao,user100608@example.com,2021-11-17,Pune,West,Prime
609,Sunita Bose,user100609@example.com,2024-12-16,Lucknow,Central,Prime
610,Diya Nair,user100610@example.com,2022-08-24,Hyderabad,South,Non-Prime
611,Aisha Chowdhury,user100611@example.com,2025-01-17,Lucknow,North,Non-Prime
612,Akki Sharma,user100612@example.com,2024-08-15,Jaipur,West,Non-Prime
613,Kavya Joshi,user100613@example.com,2024-01-31,Kolkata,South,Non-Prime
614,Raj Nair,user100614@example.com,2022-08-18,Delhi,East,Non-Prime
615,Ankit Nair,user100615@example.com,2022-08-13,Jaipur,West,Non-Prime
616,Ankit Chowdhury,user100616@example.com,2024-01-30,Kolkata,Central,Non-Prime
617,Sunita Sharma,user100617@example.com,2025-07-21,Bengaluru,South,Non-Prime
618,Ritika Kumar,user100618@example.com,2022-10-08,Lucknow,Central,Non-Prime
